"ï..Status","card_present","txn_description","first_name","balance","date","gender","age","State","amount","movement","SalaryPerAnnum"
"5677","2",NA,"1","Robin","7,343.33","9/14/2018","1",34,NA,"173","0","84,136.08"
"5678","2",NA,"1","Barry","4,044.40","9/14/2018","2",38,NA,"59","0","463,745.16"
"5679","2",NA,"1","Daniel","4,111.81","9/14/2018","2",22,NA,"136","0","87,052.32"
"5680","2",NA,"1","Jacqueline","5,814.57","9/14/2018","1",30,NA,"149","0","157,178.76"
"5681","2",NA,"1","Richard","20,889.91","9/14/2018","2",24,NA,"43","0","60,890.88"
"5682","2",NA,"1","Maria","4,018.61","9/14/2018","1",35,NA,"175","0","184,980.84"
"5683","2",NA,"1","Ricky","12,755.13","9/14/2018","2",43,NA,"23","0","46,621.32"
"5684","2",NA,"1","Ricky","12,684.13","9/14/2018","2",43,NA,"71","0","142,056.48"
"5685","2",NA,"1","Melissa","6,605.10","9/14/2018","1",30,NA,"1,841.00","0","69,281.64"
"5686","2",NA,"1","Michelle","8,517.84","9/14/2018","1",19,NA,"40","0","68,873.64"
"5687","1",0,"2","Jeffrey","4,104.57","9/14/2018","2",30,"0","15.95","0","22,445.28"
"5688","1",1,"2","Luis","5,914.15","9/14/2018","2",27,"1","15.59","0","81,514.32"
"5689","2",NA,"1","Craig","39,071.73","9/14/2018","2",28,NA,"65","0","22,623.48"
"5690","1",1,"0","Michael","33,469.47","9/14/2018","2",21,"0","85.49","0","168,547.80"
"5691","2",NA,"1","Paul","7,895.88","9/14/2018","2",25,NA,"28","0","42,699.48"
"5692","2",NA,"1","Kaitlyn","4,287.28","9/14/2018","1",21,NA,"28","0","46,229.52"
"5693","1",1,"2","Matthew","12,312.49","9/14/2018","2",39,"1","60.24","0","141,346.92"
"5694","2",NA,"1","Ricky","12,667.13","9/14/2018","2",43,NA,"17","0","45,914.16"
"5695","1",1,"2","Michael","781.17","9/14/2018","2",38,"2","14.04","0","463,385.16"
"5696","1",1,"2","Virginia","4,856.64","9/14/2018","1",20,"2","15.67","0","39,743.04"
"5697","1",0,"2","Jeffrey","4,093.89","9/14/2018","2",30,"0","10.68","0","141,144.72"
"5698","1",1,"0","Michelle","8,513.22","9/14/2018","1",19,"2","4.62","0","164,159.16"
"5699","1",1,"0","Jeffrey","4,087.94","9/14/2018","2",30,"0","5.95","0","88,065.96"
"5700","1",1,"2","Natasha","196,190.39","9/14/2018","1",40,"1","7.08","0","42,062.28"
"5701","1",1,"0","Tim","61,578.62","9/14/2018","2",40,"4","9.6","0","141,274.92"
"5702","1",1,"2","Debra","3,592.88","9/14/2018","1",18,"3","37.07","0","576,305.88"
"5703","1",1,"0","Virginia","4,835.48","9/14/2018","1",20,"4","21.16","0","22,013.28"
"5704","1",0,"0","Ryan","3,588.20","9/14/2018","2",31,"2","24.82","0","575,893.80"
"5705","1",1,"0","Jeffrey","4,057.52","9/14/2018","2",30,"0","30.42","0","84,963.84"
"5706","1",1,"2","Virginia","4,822.43","9/14/2018","1",20,"4","13.05","0","109,694.40"
"5707","1",0,"0","Michelle","8,476.91","9/14/2018","1",19,"2","36.31","0","38,255.04"
"5708","1",1,"0","Gregory","4,121.92","9/14/2018","2",42,"2","42.73","0","41,587.20"
"5709","1",1,"0","Jeffrey","4,046.65","9/14/2018","2",30,"0","10.87","0","65,936.64"
"5710","1",1,"2","Daniel","3,979.57","9/14/2018","2",22,"7","132.24","0","40,795.56"
"5711","1",1,"2","Michael","754.28","9/14/2018","2",38,"2","26.89","0","66,622.44"
"5712","2",NA,"1","Christopher","62,410.84","9/14/2018","2",33,NA,"50","0","45,432.36"
"5713","1",1,"0","Jeffrey","4,043.17","9/14/2018","2",30,"0","3.48","0","575,711.52"
"5714","1",1,"0","Richard","20,785.01","9/14/2018","2",24,"2","104.9","0","103,034.76"
"5715","1",1,"0","Ashley","7,034.03","9/14/2018","1",25,"0","34.77","0","21,313.56"
"5716","2",NA,"1","Robin","7,183.33","9/14/2018","1",34,NA,"160","0","278,440.68"
"5717","2",NA,"3","Rachael","5,042.90","9/14/2018","1",21,NA,"66","0","168,115.80"
"5718","2",NA,"1","Heather","4,001.61","9/14/2018","1",41,NA,"33","0","217,852.32"
"5719","2",NA,"3","Amy","4,012.96","9/14/2018","1",43,NA,"18","0","32,940.12"
"5720","2",NA,"4","Ryan","39,591.31","9/14/2018","2",38,NA,"1,880.95","1","21,183.96"
"5721","1",1,"2","Daniel","3,952.08","9/14/2018","2",22,"2","27.49","0","45,683.04"
"5722","1",0,"2","Diana","2,253.82","9/14/2018","1",26,"0","10.74","0","64,403.64"
"5723","1",0,"0","Tonya","4,641.93","9/14/2018","1",27,"4","22.01","0","93,883.80"
"5724","1",1,"2","Amy","4,030.96","9/14/2018","1",43,"1","41.82","0","21,014.40"
"5725","1",0,"2","Ryan","3,509.01","9/14/2018","2",31,"2","79.19","0","80,062.32"
"5726","1",1,"2","Diana","2,242.39","9/14/2018","1",26,"0","11.43","0","84,830.40"
"5727","1",1,"2","Edward","7,774.74","9/14/2018","2",19,"3","18.61","0","87,435.24"
"5728","2",NA,"1","Jessica","23,625.21","9/14/2018","1",34,NA,"16","0","42,395.16"
"5729","2",NA,"4","Virginia","5,961.22","9/14/2018","1",20,NA,"1,138.79","1","226,213.56"
"5730","2",NA,"4","Joseph","4,011.36","9/14/2018","2",37,NA,"917.45","1","66,524.16"
"5731","1",0,"2","Natasha","196,141.69","9/14/2018","1",40,"1","48.7","0","575,369.64"
"5732","1",1,"2","Jeffrey","4,035.87","9/14/2018","2",30,"0","7.3","0","130,397.04"
"5733","1",1,"2","Tonya","4,631.79","9/14/2018","1",27,"1","10.14","0","65,637.84"
"5734","1",1,"0","Rhonda","3,501.89","9/14/2018","1",40,"0","10.76","0","50,469.60"
"5735","2",NA,"4","Rachael","7,066.58","9/14/2018","1",21,NA,"2,023.68","1","79,810.68"
"5736","2",NA,"4","Billy","12,848.72","9/14/2018","2",52,NA,"3,785.78","1","45,341.04"
"5737","2",NA,"4","Mary","2,491.69","9/14/2018","1",64,NA,"576","1","277,540.68"
"5738","2",NA,"4","Tiffany","5,187.29","9/14/2018","1",25,NA,"1,225.33","1","61,386.48"
"5739","2",NA,"4","Abigail","11,526.36","9/14/2018","1",40,NA,"1,946.57","1","86,706.24"
"5740","2",NA,"1","Amy","3,840.96","9/14/2018","1",43,NA,"172","0","76,337.04"
"5741","2",NA,"1","Jessica","2,906.52","9/14/2018","1",21,NA,"29","0","147,901.68"
"5742","1",1,"2","Kimberly","4,578.90","9/14/2018","1",35,"2","26.94","0","20,954.40"
"5743","1",1,"2","Jeffrey","4,010.02","9/14/2018","2",30,"0","25.85","0","63,900.72"
"5744","1",0,"0","Jeffrey","3,984.29","9/14/2018","2",30,"0","25.73","0","20,887.08"
"5745","2",NA,"1","Sarah","19,535.65","9/14/2018","1",46,NA,"22","0","53,682.96"
"5746","2",NA,"1","Tim","61,538.62","9/14/2018","2",40,NA,"40","0","106,564.92"
"5747","2",NA,"4","Elizabeth","28,444.11","9/14/2018","1",50,NA,"1,436.98","1","136,564.92"
"5748","1",0,"0","Luis","5,889.62","9/14/2018","2",27,"1","24.53","0","61,515.84"
"5749","1",1,"0","Diana","2,233.25","9/14/2018","1",26,"0","9.14","0","119,507.52"
"5750","1",0,"0","Sandra","5,218.60","9/14/2018","1",34,"6","87.09","0","575,251.68"
"5751","1",1,"2","Michael","6.45","9/14/2018","2",38,"2","747.83","0","45,985.44"
"5752","1",1,"0","Renee","19,999.07","9/14/2018","1",38,"1","13.6","0","246,016.80"
"5753","1",1,"2","Robin","7,164.04","9/14/2018","1",34,"2","19.29","0","575,063.16"
"5754","1",0,"2","Jeffrey","3,964.12","9/14/2018","2",30,"0","20.17","0","66,452.16"
"5755","2",NA,"4","Christine","10,891.05","9/14/2018","1",39,NA,"5,103.51","1","160,010.88"
"5756","2",NA,"4","Christine","15,994.56","9/14/2018","1",39,NA,"5,103.51","1","493,682.40"
"5757","2",NA,"4","Tonya","7,453.73","9/14/2018","1",27,NA,"2,840.15","1","92,686.56"
"5758","1",1,"0","Kenneth","11,232.57","9/14/2018","2",29,"4","10.72","0","46,670.88"
"5759","1",1,"0","Jeffrey","3,896.75","9/14/2018","2",30,"2","67.37","0","47,073.12"
"5760","1",1,"2","Luis","5,858.13","9/14/2018","2",27,"1","31.49","0","574,728.84"
"5761","1",0,"0","Diana","2,227.42","9/14/2018","1",26,"0","5.83","0","71,384.40"
"5762","1",1,"0","Robin","7,128.18","9/14/2018","1",34,"3","35.86","0","24,062.88"
"5763","1",1,"2","Diana","2,215.52","9/14/2018","1",26,"4","11.9","0","126,766.80"
"5764","1",1,"0","Tonya","4,613.58","9/14/2018","1",27,"4","18.21","0","71,467.20"
"5765","2",NA,"4","Ashley","9,316.39","9/14/2018","1",25,NA,"2,282.36","1","97,123.20"
"5766","2",NA,"1","Michael","11,175.88","9/14/2018","2",40,NA,"41","0","46,230.72"
"5767","2",NA,"4","Michael","35,029.67","9/14/2018","2",21,NA,"1,560.20","1","145,073.52"
"5768","2",NA,"1","Craig","39,028.73","9/14/2018","2",28,NA,"43","0","72,926.64"
"5769","2",NA,"1","Linda","3,436.65","9/14/2018","1",24,NA,"27","0","82,627.56"
"5770","1",0,"0","James","10,147.16","9/14/2018","2",28,"2","43.89","0","66,324.60"
"5771","1",1,"2","Tiffany","5,157.01","9/14/2018","1",25,"4","30.28","0","156,674.76"
"5772","1",1,"0","Tonya","7,187.89","9/14/2018","1",27,"4","265.84","0","46,562.64"
"5773","1",1,"0","Tiffany","5,152.32","9/14/2018","1",25,"4","4.69","0","230,580.96"
"5774","2",NA,"4","Daniel","7,280.85","9/14/2018","2",22,NA,"3,328.77","1","473,127.72"
"5775","2",NA,"4","Kenneth","13,215.66","9/14/2018","2",35,NA,"2,544.76","1","2,400,285.72"
"5776","2",NA,"4","Joseph","6,919.34","9/14/2018","2",21,NA,"2,572.91","1","46,817.88"
"5777","1",1,"2","Jeffrey","3,872.93","9/14/2018","2",30,"0","23.82","0","62,810.16"
"5778","1",1,"2","Michelle","8,427.05","9/14/2018","1",19,"4","49.86","0","53,211.60"
"5779","1",1,"2","Matthew","12,260.99","9/14/2018","2",39,"2","51.5","0","40,225.92"
"5780","1",1,"2","Ryan","3,498.88","9/14/2018","2",31,"4","10.13","0","62,057.64"
"5781","1",1,"2","Jeffrey","3,863.11","9/14/2018","2",30,"0","9.82","0","154,184.64"
"5782","1",1,"0","Scott","4,320.80","9/14/2018","2",23,"1","73.71","0","145,691.16"
"5783","2",NA,"3","Rachael","7,033.58","9/14/2018","1",21,NA,"33","0","245,400.00"
"5784","2",NA,"1","Jeffrey","3,679.73","9/14/2018","2",24,NA,"53","0","245,541.72"
"5785","2",NA,"1","Renee","19,933.07","9/14/2018","1",38,NA,"66","0","61,284.48"
"5786","1",1,"2","Richard","20,735.07","9/14/2018","2",24,"1","49.94","0","12,037.32"
"5787","1",1,"0","Jeffrey","3,853.75","9/14/2018","2",30,"0","9.36","0","45,531.36"
"5788","2",NA,"1","Jessica","23,562.21","9/14/2018","1",34,NA,"63","0","574,524.00"
"5789","2",NA,"3","Virginia","5,906.22","9/14/2018","1",20,NA,"55","0","20,757.12"
"5790","2",NA,"1","Fernando","10,943.66","9/14/2018","2",19,NA,"40","0","84,119.40"
"5791","2",NA,"1","Maria","3,973.61","9/14/2018","1",35,NA,"45","0","83,613.60"
"5792","2",NA,"1","Robert","9,137.53","9/14/2018","2",26,NA,"149","0","20,729.76"
"5793","1",1,"2","Alexander","13,197.84","9/14/2018","2",38,"1","18.04","0","184,728.84"
"5794","1",1,"2","James","10,099.13","9/14/2018","2",28,"1","48.03","0","45,623.52"
"5795","1",1,"0","Matthew","12,219.74","9/14/2018","2",39,"1","41.25","0","20,634.60"
"5796","1",1,"0","Richard","20,723.62","9/14/2018","2",24,"0","11.45","0","222,480.00"
"5797","1",1,"2","Tonya","7,175.38","9/14/2018","1",27,"4","12.51","0","39,900.84"
"5798","1",0,"2","Fernando","10,983.66","9/14/2018","2",19,"1","18.15","0","141,588.48"
"5799","1",1,"0","Kenneth","11,169.31","9/14/2018","2",29,"2","63.26","0","184,144.56"
"5800","2",NA,"1","Charles","10,077.90","9/14/2018","2",18,NA,"27","0","84,755.52"
"5801","2",NA,"3","Jeffrey","3,767.11","9/14/2018","2",30,NA,"78","0","230,040.96"
"5802","1",1,"0","Michael","0.98","9/14/2018","2",38,"4","5.47","0","2,399,937.72"
"5803","1",0,"2","Kenneth","11,146.84","9/14/2018","2",29,"4","22.47","0","159,074.88"
"5804","1",1,"2","Jessica","23,554.70","9/14/2018","1",34,"4","7.51","0","130,129.68"
"5805","1",1,"2","Jeffrey","3,845.11","9/14/2018","2",30,"0","8.64","0","748,930.08"
"5806","1",0,"2","Catherine","3,432.69","9/14/2018","1",26,"2","52.81","0","52,582.44"
"5807","1",1,"0","Kenneth","11,137.70","9/14/2018","2",29,"4","9.14","0","183,710.64"
"5808","2",NA,"1","Virginia","5,837.22","9/14/2018","1",20,NA,"69","0","158,058.84"
"5809","2",NA,"1","Andrew","54,624.64","9/14/2018","2",78,NA,"38","0","92,134.56"
"5810","2",NA,"1","Nathaniel","7,240.82","9/14/2018","2",31,NA,"29","0","60,549.36"
"5811","2",NA,"1","Fernando","10,893.66","9/14/2018","2",19,NA,"50","0","67,399.56"
"5812","2",NA,"1","Jeffrey","3,744.11","9/14/2018","2",30,NA,"23","0","3,148,933.80"
"5813","1",1,"0","Diana","2,195.30","9/14/2018","1",26,"0","20.22","0","88,386.12"
"5814","1",1,"0","Diana","2,181.02","9/14/2018","1",26,"0","14.28","0","81,853.56"
"5815","1",1,"2","Catherine","3,397.35","9/14/2018","1",26,"0","35.34","0","79,678.92"
"5816","1",0,"2","Abigail","11,502.86","9/14/2018","1",40,"4","23.5","0","472,779.72"
"5817","1",0,"2","Nathaniel","7,269.82","9/14/2018","2",31,"2","87.3","0","472,077.60"
"5818","1",1,"2","Diana","2,172.91","9/14/2018","1",26,"2","8.11","0","118,658.40"
"5819","1",1,"0","Diana","2,168.25","9/14/2018","1",26,"0","4.66","0","29,846.04"
"5820","1",1,"2","Diana","2,160.92","9/14/2018","1",26,"0","7.33","0","183,930.48"
"5821","1",0,"2","Ryan","3,477.34","9/14/2018","2",31,"2","21.54","0","53,126.88"
"5822","1",1,"0","Michael","57,408.99","9/14/2018","2",19,"4","50.16","0","66,142.44"
"5823","1",1,"2","Tonya","7,087.40","9/14/2018","1",27,"2","87.98","0","109,535.76"
"5824","1",0,"0","Virginia","5,826.02","9/14/2018","1",20,"4","11.2","0","79,455.48"
"5825","1",0,"0","Jeffrey","3,727.10","9/14/2018","2",30,"0","17.01","0","118,493.76"
"5826","2",NA,"1","Jeffrey","3,638.73","9/14/2018","2",24,NA,"41","0","102,862.20"
"5827","2",NA,"1","Susan","5,522.37","9/14/2018","1",19,NA,"123","0","83,133.60"
"5828","1",1,"2","Kenneth","11,121.03","9/14/2018","2",29,"0","16.67","0","65,150.76"
"5829","1",1,"2","Diana","2,149.40","9/14/2018","1",26,"0","11.52","0","64,733.76"
"5830","1",0,"2","Jeffrey","3,697.93","9/14/2018","2",30,"0","29.17","0","147,687.48"
"5831","1",1,"0","Catherine","3,311.92","9/15/2018","1",26,"2","85.43","0","141,480.36"
"5832","1",1,"0","Jeffrey","3,624.74","9/15/2018","2",24,"1","13.99","0","153,944.64"
"5833","1",1,"2","Richard","20,712.93","9/15/2018","2",24,"2","10.69","0","49,759.80"
"5834","1",1,"0","Renee","19,923.06","9/15/2018","1",38,"1","10.01","0","83,500.44"
"5835","2",NA,"1","Tiffany","5,126.32","9/15/2018","1",25,NA,"26","0","86,822.16"
"5836","1",1,"2","Abigail","11,486.86","9/15/2018","1",40,"3","16","0","86,370.24"
"5837","1",1,"0","Christine","15,963.81","9/15/2018","1",39,"2","30.75","0","81,854.88"
"5838","1",0,"0","Jeffrey","3,552.20","9/15/2018","2",24,"1","72.54","0","64,492.32"
"5839","2",NA,"1","Michael","35,001.67","9/15/2018","2",21,NA,"28","0","64,715.04"
"5840","1",1,"2","Jessica","23,504.95","9/15/2018","1",34,"4","49.75","0","66,925.44"
"5841","1",1,"2","Heather","3,963.11","9/15/2018","1",41,"1","38.5","0","82,453.92"
"5842","2",NA,"1","Nathaniel","7,214.82","9/15/2018","2",31,NA,"26","0","82,218.96"
"5843","2",NA,"1","Renee","19,878.06","9/15/2018","1",38,NA,"45","0","82,110.12"
"5844","2",NA,"1","Marissa","9,998.96","9/15/2018","1",23,NA,"43","0","78,983.04"
"5845","2",NA,"1","Eric","37,624.56","9/15/2018","2",42,NA,"37","0","222,372.84"
"5846","1",1,"0","James","10,087.94","9/15/2018","2",28,"4","11.19","0","65,181.84"
"5847","2",NA,"1","Paul","7,723.88","9/15/2018","2",25,NA,"172","0","118,382.16"
"5848","2",NA,"3","Jonathan","57,037.45","9/15/2018","2",38,NA,"195","0","81,494.88"
"5849","1",0,"2","Rhonda","3,473.87","9/15/2018","1",40,"0","28.02","0","78,822.48"
"5850","2",NA,"3","Virginia","5,719.02","9/15/2018","1",20,NA,"107","0","81,071.40"
"5851","1",1,"2","Renee","19,864.89","9/15/2018","1",38,"1","13.17","0","107,510.88"
"5852","1",1,"0","Gregory","4,099.58","9/15/2018","2",42,"2","22.34","0","106,564.92"
"5853","1",1,"2","Nathaniel","7,205.20","9/15/2018","2",31,"3","9.62","0","123,437.64"
"5854","1",0,"2","Gregory","4,044.34","9/15/2018","2",42,"2","55.24","0","156,743.04"
"5855","1",0,"0","Edward","7,761.38","9/15/2018","2",19,"4","13.36","0","87,726.12"
"5856","1",1,"0","Virginia","5,694.05","9/15/2018","1",20,"4","24.97","0","78,601.80"
"5857","1",0,"2","Gregory","4,019.24","9/15/2018","2",42,"2","25.1","0","117,102.00"
"5858","1",1,"0","Michael","48,531.89","9/15/2018","2",22,"1","24.06","0","86,414.16"
"5859","2",NA,"3","Lucas","7,282.51","9/15/2018","2",21,NA,"1,001.00","0","64,343.88"
"5860","2",NA,"1","Ricky","12,517.13","9/15/2018","2",43,NA,"150","0","655,495.68"
"5861","2",NA,"1","Mackenzie","3,896.52","9/15/2018","1",18,NA,"45","0","137,225.28"
"5862","1",1,"0","Daniel","7,216.66","9/15/2018","2",22,"2","64.19","0","471,301.56"
"5863","1",0,"0","Virginia","5,653.18","9/15/2018","1",20,"4","40.87","0","88,187.04"
"5864","1",0,"2","Ashley","9,305.78","9/15/2018","1",25,"2","10.61","0","77,867.40"
"5865","1",1,"0","James","10,061.85","9/15/2018","2",28,"1","26.09","0","81,542.04"
"5866","1",1,"2","Christine","15,847.48","9/15/2018","1",39,"2","116.33","0","102,762.60"
"5867","1",1,"0","Diana","2,136.30","9/15/2018","1",26,"0","13.1","0","222,171.24"
"5868","1",0,"0","Daniel","7,103.41","9/15/2018","2",22,"2","113.25","0","417,392.04"
"5869","2",NA,"1","Nathaniel","7,188.20","9/15/2018","2",31,NA,"17","0","44,893.20"
"5870","1",1,"0","Maria","3,889.03","9/15/2018","1",35,"2","84.58","0","182,187.96"
"5871","1",0,"2","Virginia","5,638.66","9/15/2018","1",20,"2","14.52","0","93,613.20"
"5872","1",1,"0","Rhonda","3,439.04","9/15/2018","1",40,"0","34.83","0","52,694.88"
"5873","1",1,"0","Virginia","5,623.90","9/15/2018","1",20,"4","14.76","0","80,859.12"
"5874","1",1,"0","Kimberly","3,157.42","9/15/2018","1",24,"2","22.46","0","147,404.76"
"5875","1",1,"0","Alexander","13,140.83","9/15/2018","2",38,"1","57.01","0","221,984.40"
"5876","1",0,"2","Renee","19,845.43","9/15/2018","1",38,"1","19.46","0","155,680.44"
"5877","1",1,"0","Christine","15,840.04","9/15/2018","1",39,"2","7.44","0","52,250.52"
"5878","2",NA,"1","David","16,071.17","9/15/2018","2",42,NA,"45","0","470,341.56"
"5879","1",0,"0","Rhonda","3,423.63","9/15/2018","1",40,"0","15.41","0","102,603.24"
"5880","1",1,"0","Jessica","23,477.33","9/15/2018","1",34,"3","27.62","0","80,112.96"
"5881","2",NA,"3","Christopher","10,074.01","9/15/2018","2",35,NA,"44","0","29,604.72"
"5882","1",1,"2","Tonya","7,054.49","9/15/2018","1",27,"4","32.91","0","196,894.68"
"5883","1",1,"0","James","9,913.76","9/15/2018","2",28,"1","148.09","0","38,837.04"
"5884","1",1,"0","Lori","2,794.17","9/15/2018","1",18,"0","143.78","0","38,460.84"
"5885","1",1,"2","Jessica","2,883.90","9/15/2018","1",21,"6","22.62","0","277,072.68"
"5886","2",NA,"3","Charles","10,032.90","9/15/2018","2",18,NA,"45","0","221,918.16"
"5887","1",1,"0","Sarah","19,508.09","9/15/2018","1",46,"2","27.56","0","106,300.92"
"5888","1",1,"0","Tonya","7,024.03","9/15/2018","1",27,"4","30.46","0","572,568.00"
"5889","1",1,"0","Sarah","19,448.64","9/15/2018","1",46,"2","59.45","0","102,137.52"
"5890","1",1,"2","Sandra","5,207.75","9/15/2018","1",34,"2","10.85","0","129,853.92"
"5891","1",1,"0","Kimberly","3,141.56","9/15/2018","1",24,"1","15.86","0","83,032.44"
"5892","1",1,"2","Christine","15,798.71","9/15/2018","1",39,"2","41.33","0","92,848.32"
"5893","2",NA,"1","Kenneth","10,983.03","9/15/2018","2",29,NA,"138","0","52,413.48"
"5894","1",1,"2","Jessica","2,818.83","9/15/2018","1",21,"6","65.07","0","64,922.40"
"5895","1",0,"2","Lori","2,637.74","9/15/2018","1",18,"0","156.43","0","77,917.80"
"5896","1",0,"2","Robin","7,014.89","9/15/2018","1",34,"2","113.29","0","145,283.16"
"5897","1",1,"2","Renee","19,821.62","9/15/2018","1",38,"1","23.81","0","91,680.24"
"5898","1",0,"0","Jacqueline","5,663.23","9/15/2018","1",30,"2","151.34","0","98,653.44"
"5899","2",NA,"1","Tyler","6,198.88","9/15/2018","2",69,NA,"17","0","79,830.12"
"5900","2",NA,"5","Charles","10,011.90","9/15/2018","2",18,NA,"21","0","116,104.20"
"5901","2",NA,"1","Lori","2,503.74","9/15/2018","1",18,NA,"134","0","193,159.92"
"5902","1",1,"2","Maria","3,869.63","9/15/2018","1",35,"2","19.4","0","87,174.12"
"5903","1",1,"2","Maria","3,845.76","9/15/2018","1",35,"2","23.87","0","221,810.04"
"5904","1",1,"2","Tonya","7,000.57","9/15/2018","1",27,"4","23.46","0","39,379.92"
"5905","1",1,"0","Susan","5,486.53","9/15/2018","1",19,"1","35.84","0","46,729.20"
"5906","2",NA,"1","James","9,864.76","9/15/2018","2",28,NA,"49","0","64,458.24"
"5907","1",1,"2","Tonya","6,984.44","9/15/2018","1",27,"4","16.13","0","168,265.56"
"5908","1",1,"2","Sarah","19,393.90","9/15/2018","1",46,"4","54.74","0","137,842.32"
"5909","1",1,"2","Tonya","6,973.16","9/15/2018","1",27,"4","11.28","0","41,239.80"
"5910","1",0,"2","Mackenzie","3,887.57","9/15/2018","1",18,"2","8.95","0","85,448.16"
"5911","1",1,"2","Maria","3,187.27","9/15/2018","1",35,"4","658.49","0","38,236.80"
"5912","1",1,"2","Maria","3,087.73","9/15/2018","1",35,"3","99.54","0","143,554.56"
"5913","1",1,"2","Robert","9,118.44","9/15/2018","2",26,"1","19.09","0","64,142.40"
"5914","2",NA,"3","Tyler","5,948.70","9/15/2018","2",44,NA,"164","0","146,941.80"
"5915","2",NA,"1","Sandra","5,190.75","9/15/2018","1",34,NA,"17","0","276,934.08"
"5916","1",1,"0","Jeffrey","3,495.68","9/15/2018","2",24,"3","56.52","0","161,482.80"
"5917","1",1,"2","Dustin","5,825.32","9/15/2018","2",28,"0","60.64","0","135,689.28"
"5918","1",0,"2","Robert","5,732.54","9/15/2018","2",20,"2","26.98","0","77,741.04"
"5919","1",1,"2","Maria","3,011.43","9/15/2018","1",35,"3","76.3","0","472,588.56"
"5920","1",1,"0","Maria","2,987.79","9/15/2018","1",35,"2","23.64","0","37,692.24"
"5921","1",1,"2","Edward","7,754.01","9/15/2018","2",19,"3","7.37","0","47,557.32"
"5922","1",1,"0","Michael","48,517.34","9/15/2018","2",22,"1","14.55","0","86,022.24"
"5923","2",NA,"3","Kimberly","3,113.56","9/15/2018","1",24,NA,"28","0","77,345.04"
"5924","1",1,"2","Natasha","196,119.57","9/15/2018","1",40,"1","22.12","0","105,301.68"
"5925","1",1,"0","Natasha","196,068.01","9/15/2018","1",40,"1","51.56","0","140,496.72"
"5926","1",1,"2","Diana","2,109.83","9/15/2018","1",26,"0","26.47","0","61,134.12"
"5927","1",1,"0","Tim","61,492.80","9/15/2018","2",40,"4","45.82","0","60,507.48"
"5928","1",1,"0","Michael","48,491.23","9/15/2018","2",22,"1","26.11","0","37,628.40"
"5929","1",0,"0","Diana","2,104.11","9/15/2018","1",26,"0","5.72","0","79,661.40"
"5930","1",1,"2","Richard","20,662.07","9/15/2018","2",24,"3","50.86","0","142,978.56"
"5931","1",0,"0","Tonya","6,958.32","9/15/2018","1",27,"4","14.84","0","181,515.96"
"5932","2",NA,"1","Sarah","19,365.90","9/15/2018","1",46,NA,"28","0","63,906.00"
"5933","1",1,"0","Lori","2,449.21","9/15/2018","1",18,"0","54.53","0","167,680.44"
"5934","1",0,"0","Kimberly","3,100.34","9/15/2018","1",24,"1","13.22","0","221,392.32"
"5935","1",1,"2","Michelle","8,381.81","9/15/2018","1",19,"3","45.24","0","60,130.56"
"5936","1",0,"2","Robin","6,985.54","9/15/2018","1",34,"2","29.35","0","196,776.48"
"5937","1",0,"0","Lori","2,427.01","9/15/2018","1",18,"0","22.2","0","61,069.80"
"5938","1",1,"0","Kimberly","3,072.55","9/15/2018","1",24,"1","27.79","0","106,164.24"
"5939","1",1,"2","Jeffrey","3,455.96","9/15/2018","2",24,"3","39.72","0","157,590.84"
"5940","1",1,"0","Robin","6,953.45","9/15/2018","1",34,"2","32.09","0","737,445.60"
"5941","1",1,"0","Robin","6,928.04","9/15/2018","1",34,"4","25.41","0","45,396.96"
"5942","1",1,"0","Edward","7,728.46","9/15/2018","2",19,"2","25.55","0","141,251.04"
"5943","2",NA,"1","Susan","7,049.37","9/15/2018","1",20,NA,"30","0","47,041.32"
"5944","1",1,"0","Natasha","196,022.76","9/15/2018","1",40,"1","45.25","0","682,313.40"
"5945","1",1,"0","Michael","48,480.64","9/15/2018","2",22,"1","10.59","0","141,384.84"
"5946","1",0,"2","Jessica","2,810.13","9/15/2018","1",21,"6","8.7","0","58,270.80"
"5947","1",1,"2","Alexander","13,123.95","9/15/2018","2",38,"1","16.88","0","653,695.68"
"5948","1",1,"0","Michael","48,075.26","9/15/2018","2",22,"1","405.38","0","161,278.80"
"5949","1",1,"2","Craig","39,003.48","9/15/2018","2",28,"2","25.25","0","44,772.96"
"5950","1",0,"0","Christopher","10,016.95","9/15/2018","2",35,"2","57.06","0","61,131.84"
"5951","2",NA,"1","Patrick","262,411.15","9/15/2018","2",46,NA,"43","0","58,533.36"
"5952","2",NA,"1","Christine","15,608.16","9/15/2018","1",39,NA,"137","0","60,009.00"
"5953","2",NA,"1","Ruth","5,604.40","9/15/2018","1",47,NA,"24","0","196,525.08"
"5954","1",1,"2","Michelle","8,362.77","9/15/2018","1",19,"2","19.04","0","124,786.80"
"5955","1",1,"2","Lori","2,417.09","9/15/2018","1",18,"0","9.92","0","276,764.76"
"5956","1",1,"0","Christine","15,745.16","9/15/2018","1",39,"2","53.55","0","65,050.92"
"5957","1",1,"2","Christopher","9,990.76","9/15/2018","2",35,"2","26.19","0","157,398.84"
"5958","1",1,"0","Alexander","13,116.71","9/16/2018","2",38,"1","7.24","0","85,218.24"
"5959","1",0,"2","Lori","2,331.15","9/16/2018","1",18,"0","85.94","0","117,680.16"
"5960","1",0,"2","Richard","20,648.26","9/16/2018","2",24,"0","13.81","0","66,690.72"
